"Title","MIC","MMGBSA dG Bind"
"3.57",1.0000,-49.692
"4.60",8.0000,-49.634
"3.42",4.0000,-49.212
"5.19",0.2500,-47.948
"3.52",0.2500,-47.856
"3.56",0.5000,-47.707
"3.60",16.0000,-46.866
"3.53",4.0000,-46.256
"4.61",32.0000,-44.788
"3.61",16.0000,-44.512
"3.42",4.0000,-43.640
"3.28",8.0000,-43.594
"4.56",0.5000,-43.235
"4.75",16.0000,-41.191
"3.27",8.0000,-40.962
"4.65",16.0000,-40.405
"6.12",8.0000,-38.977
"3.13",8.0000,-37.066
"4.80",8.0000,-36.536
"4.62",8.0000,-34.863
"6.22",0.0300,-31.271
"6.20",16.0000,-24.616
